,event_date,dimension,dimension_value,views,likes,messages_received,messages_sent,users_received,users_sent
1549,2023-07-27,age,31,17286,3917,335,321,307,307
1550,2023-07-27,age,32,16859,3605,133,183,127,149
1551,2023-07-27,age,33,13758,2888,350,200,205,106
1552,2023-07-27,age,34,16566,3450,254,272,180,107
1553,2023-07-27,age,35,14581,3081,138,221,130,83
1554,2023-07-27,age,36,14889,3137,310,267,191,80
1555,2023-07-27,age,37,12471,2687,79,267,66,99
1556,2023-07-27,age,38,11445,2463,311,216,134,82
1557,2023-07-27,age,39,10826,2364,32,137,32,47
1558,2023-07-27,age,40,10930,2321,14,127,13,51
1559,2023-07-27,age,41,10007,2160,217,166,99,66
1560,2023-07-27,age,42,10363,2245,10,167,10,61
1561,2023-07-27,age,43,8108,1825,13,172,9,66
1562,2023-07-27,age,44,7343,1589,12,133,6,50
1563,2023-07-27,age,45,7080,1487,3,121,3,48
1564,2023-07-27,age,46,6518,1455,13,135,9,104
1565,2023-07-27,age,47,5525,1195,0,87,0,44
1566,2023-07-27,age,48,4945,1016,3,87,3,27
1567,2023-07-27,age,49,4929,1075,0,79,0,28
1568,2023-07-27,age,50,3916,822,0,94,0,33
1569,2023-07-27,age,51,4512,976,1,68,1,21
1570,2023-07-27,age,52,2285,460,2,66,2,21
1571,2023-07-27,age,53,3043,629,0,46,0,16
1572,2023-07-27,age,54,2316,554,0,41,0,14
1573,2023-07-27,age,55,2390,540,1,34,1,14
1574,2023-07-27,age,56,1837,389,1,26,1,10
1575,2023-07-27,age,57,1246,285,0,7,0,2
1576,2023-07-27,age,58,1453,333,0,8,0,2
1577,2023-07-27,age,59,1662,333,0,33,0,10
1578,2023-07-27,age,60,891,198,0,4,0,2
1579,2023-07-27,age,61,825,208,0,21,0,8
1580,2023-07-27,age,62,550,95,0,3,0,2
1581,2023-07-27,age,63,683,146,0,9,0,4
1582,2023-07-27,age,64,906,222,0,15,0,5
1583,2023-07-27,age,65,263,59,0,0,0,0
1584,2023-07-27,age,66,385,105,0,0,0,0
1585,2023-07-27,age,67,329,88,0,0,0,0
1586,2023-07-27,age,68,302,70,0,0,0,0
1587,2023-07-27,age,69,38,12,0,0,0,0
1588,2023-07-27,age,70,231,42,0,0,0,0
1589,2023-07-27,age,71,136,43,0,0,0,0
1590,2023-07-27,age,72,80,13,0,5,0,2
1591,2023-07-27,age,73,46,9,0,0,0,0
1592,2023-07-27,age,74,28,3,0,0,0,0
1593,2023-07-27,age,75,40,8,0,0,0,0
1594,2023-07-27,age,76,87,16,0,0,0,0
1595,2023-07-27,age,77,38,13,0,0,0,0
1596,2023-07-27,age,78,40,22,0,0,0,0
1597,2023-07-27,age,83,14,2,0,0,0,0
1598,2023-07-27,age,95,20,6,0,0,0,0
1599,2023-07-28,os,Android,494168,104409,8624,8258,6348,6367
1600,2023-07-28,os,iOS,265029,56087,4277,4643,3562,3543
1601,2023-07-28,gender,0,338971,71598,5824,5824,4563,4539
1602,2023-07-28,gender,1,420226,88898,7077,7077,5347,5371
1603,2023-07-28,age,14,10330,2179,54,157,48,71
1604,2023-07-28,age,15,25907,5385,495,467,286,231
1605,2023-07-28,age,16,28102,5878,1064,515,551,418
1606,2023-07-28,age,17,34891,7313,399,574,357,535
1607,2023-07-28,age,18,40006,8499,852,700,566,662
1608,2023-07-28,age,19,46054,9644,782,803,732,782
1609,2023-07-28,age,20,49787,10393,1167,760,791,738
1610,2023-07-28,age,21,48948,10444,938,804,902,792
1611,2023-07-28,age,22,44866,9357,871,730,820,719
1612,2023-07-28,age,23,38530,8139,498,536,476,523
1613,2023-07-28,age,24,33071,6972,393,345,381,341
1614,2023-07-28,age,25,27577,5828,1026,536,686,524
1615,2023-07-28,age,26,25859,5499,489,495,477,487
1616,2023-07-28,age,27,20564,4399,338,399,325,387
1617,2023-07-28,age,28,18198,3903,619,393,441,372
1618,2023-07-28,age,29,18473,3892,230,291,220,278
1619,2023-07-28,age,30,18030,3872,194,237,175,226
1620,2023-07-28,age,31,17023,3688,241,286,231,271
1621,2023-07-28,age,32,16498,3411,305,301,276,229
1622,2023-07-28,age,33,16001,3419,586,312,296,184
1623,2023-07-28,age,34,15141,3358,133,207,116,75
1624,2023-07-28,age,35,13255,2906,163,220,143,79
1625,2023-07-28,age,36,14793,3199,249,277,168,97
1626,2023-07-28,age,37,12062,2522,82,331,78,106
1627,2023-07-28,age,38,12491,2654,354,242,143,81
1628,2023-07-28,age,39,11069,2272,29,191,25,59
1629,2023-07-28,age,40,9662,2008,27,179,22,61
1630,2023-07-28,age,41,9738,2053,182,187,93,54
1631,2023-07-28,age,42,9543,1989,5,127,5,46
1632,2023-07-28,age,43,9075,1911,8,146,5,42
1633,2023-07-28,age,44,8553,1800,6,162,6,59
1634,2023-07-28,age,45,6572,1442,102,96,56,36
1635,2023-07-28,age,46,6533,1416,12,96,7,77
1636,2023-07-28,age,47,5534,1135,1,87,1,38
1637,2023-07-28,age,48,5249,1124,2,74,1,25
1638,2023-07-28,age,49,4006,886,0,75,0,21
1639,2023-07-28,age,50,3850,818,2,90,1,30
1640,2023-07-28,age,51,3010,642,0,54,0,20
1641,2023-07-28,age,52,3113,629,0,53,0,18
1642,2023-07-28,age,53,2552,493,2,63,2,19
1643,2023-07-28,age,54,2472,492,0,49,0,17
1644,2023-07-28,age,55,1818,437,0,34,0,11
1645,2023-07-28,age,56,1845,347,1,46,1,13
1646,2023-07-28,age,57,934,181,0,17,0,4
1647,2023-07-28,age,58,1085,249,0,28,0,6
1648,2023-07-28,age,59,1288,308,0,20,0,6
1649,2023-07-28,age,60,732,150,0,21,0,7
1650,2023-07-28,age,61,481,119,0,18,0,8
1651,2023-07-28,age,62,674,151,0,11,0,4
1652,2023-07-28,age,63,581,101,0,10,0,3
1653,2023-07-28,age,64,632,146,0,12,0,4
1654,2023-07-28,age,65,291,67,0,3,0,2
1655,2023-07-28,age,66,292,77,0,8,0,2
1656,2023-07-28,age,67,339,66,0,1,0,1
1657,2023-07-28,age,68,144,44,0,15,0,4
1658,2023-07-28,age,69,141,34,0,3,0,1
1659,2023-07-28,age,70,245,35,0,0,0,0
1660,2023-07-28,age,71,58,6,0,3,0,2
1661,2023-07-28,age,72,119,23,0,0,0,0
1662,2023-07-28,age,73,126,26,0,0,0,0
1663,2023-07-28,age,74,181,28,0,0,0,0
1664,2023-07-28,age,76,94,14,0,0,0,0
1665,2023-07-28,age,77,0,0,0,4,0,2
1666,2023-07-28,age,78,28,6,0,0,0,0
1667,2023-07-28,age,80,15,5,0,0,0,0
1668,2023-07-28,age,84,66,13,0,0,0,0
1669,2023-07-29,os,Android,452935,98766,8038,8414,6869,7017
1670,2023-07-29,os,iOS,242840,53245,4861,4485,3819,3671
1671,2023-07-29,gender,0,315738,69117,6195,5951,5100,4984
1672,2023-07-29,gender,1,380037,82894,6704,6948,5588,5704
1673,2023-07-29,age,14,9803,2104,97,213,93,110
1674,2023-07-29,age,15,21506,4739,360,511,302,406
1675,2023-07-29,age,16,27032,5869,305,469,289,435
1676,2023-07-29,age,17,32358,7040,409,586,378,553
1677,2023-07-29,age,18,39417,8652,771,723,667,711
1678,2023-07-29,age,19,41551,8944,863,788,783,773
1679,2023-07-29,age,20,45930,9866,1340,848,1001,825
1680,2023-07-29,age,21,43151,9264,791,780,771,766
1681,2023-07-29,age,22,37795,8311,1155,706,961,693
1682,2023-07-29,age,23,31496,7054,620,551,608,542
1683,2023-07-29,age,24,27721,6080,604,538,592,532
1684,2023-07-29,age,25,24439,5442,459,496,448,489
1685,2023-07-29,age,26,23486,5068,541,368,479,361
1686,2023-07-29,age,27,18175,4026,367,324,335,317
1687,2023-07-29,age,28,18379,4061,569,266,335,262
1688,2023-07-29,age,29,18230,4068,276,306,267,295
1689,2023-07-29,age,30,17146,3765,411,342,370,334
1690,2023-07-29,age,31,15464,3341,559,368,389,349
1691,2023-07-29,age,32,14955,3335,193,247,183,209
1692,2023-07-29,age,33,14560,3252,359,278,283,193
1693,2023-07-29,age,34,14478,3204,143,239,133,127
1694,2023-07-29,age,35,13554,2838,350,267,200,115
1695,2023-07-29,age,36,13093,2852,107,224,88,103
1696,2023-07-29,age,37,11343,2488,388,315,212,143
1697,2023-07-29,age,38,11112,2434,60,266,53,111
1698,2023-07-29,age,39,10213,2308,48,172,43,83
1699,2023-07-29,age,40,10262,2234,40,230,34,101
1700,2023-07-29,age,41,9352,1966,135,133,77,61
1701,2023-07-29,age,42,8705,1913,141,131,76,74
1702,2023-07-29,age,43,8294,1779,2,79,2,39
1703,2023-07-29,age,44,7790,1765,174,121,80,62
1704,2023-07-29,age,45,7298,1558,6,121,6,52
1705,2023-07-29,age,46,5752,1268,7,136,5,102
1706,2023-07-29,age,47,4648,1003,110,111,60,67
1707,2023-07-29,age,48,4349,994,11,82,6,38
1708,2023-07-29,age,49,3971,842,3,70,3,31
1709,2023-07-29,age,50,4161,847,0,58,0,21
1710,2023-07-29,age,51,3518,788,2,71,2,36
1711,2023-07-29,age,52,3524,749,0,59,0,25
1712,2023-07-29,age,53,2085,454,0,56,0,25
1713,2023-07-29,age,54,2715,595,0,55,0,27
1714,2023-07-29,age,55,1864,428,0,39,0,17
1715,2023-07-29,age,56,2114,479,123,16,74,10
1716,2023-07-29,age,57,1166,244,0,39,0,14
1717,2023-07-29,age,58,1555,346,0,32,0,13
1718,2023-07-29,age,59,1014,209,0,18,0,7
1719,2023-07-29,age,60,1111,240,0,2,0,2
1720,2023-07-29,age,61,715,142,0,3,0,3
1721,2023-07-29,age,62,858,189,0,16,0,8
1722,2023-07-29,age,63,436,118,0,6,0,4
1723,2023-07-29,age,64,535,127,0,3,0,2
1724,2023-07-29,age,65,204,40,0,0,0,0
1725,2023-07-29,age,66,261,60,0,2,0,2
1726,2023-07-29,age,67,213,43,0,9,0,4
1727,2023-07-29,age,68,101,24,0,5,0,2
1728,2023-07-29,age,69,168,40,0,1,0,1
1729,2023-07-29,age,70,110,19,0,0,0,0
1730,2023-07-29,age,71,143,24,0,0,0,0
1731,2023-07-29,age,72,79,15,0,0,0,0
1732,2023-07-29,age,74,21,3,0,4,0,1
1733,2023-07-29,age,75,20,2,0,0,0,0
1734,2023-07-29,age,76,18,5,0,0,0,0
1735,2023-07-29,age,78,133,24,0,0,0,0
1736,2023-07-29,age,80,48,11,0,0,0,0
1737,2023-07-29,age,84,77,19,0,0,0,0
1738,2023-07-30,os,Android,442987,95566,8037,8316,6537,6609
1739,2023-07-30,os,iOS,236378,51998,4864,4585,3734,3662
1740,2023-07-30,gender,0,305439,66394,4889,5829,4254,4617
1741,2023-07-30,gender,1,373926,81170,8012,7072,6017,5654
1742,2023-07-30,age,14,9743,2086,100,244,86,87
1743,2023-07-30,age,15,21387,4554,247,477,219,278
1744,2023-07-30,age,16,27022,5944,375,568,326,523
1745,2023-07-30,age,17,31474,6780,313,460,278,438
1746,2023-07-30,age,18,38328,8427,525,767,503,750
1747,2023-07-30,age,19,40444,8968,889,709,713,695
1748,2023-07-30,age,20,44065,9314,1019,838,860,820
1749,2023-07-30,age,21,42171,9064,796,761,742,748
1750,2023-07-30,age,22,38123,8259,971,743,857,731
1751,2023-07-30,age,23,32172,7136,974,539,633,525
1752,2023-07-30,age,24,28890,6308,887,502,647,493
1753,2023-07-30,age,25,23624,5196,506,491,493,486
1754,2023-07-30,age,26,20231,4402,450,429,437,417
1755,2023-07-30,age,27,19247,4118,244,280,241,271
1756,2023-07-30,age,28,16986,3766,376,332,362,323
1757,2023-07-30,age,29,16925,3639,653,345,445,336
1758,2023-07-30,age,30,16482,3683,357,389,344,375
1759,2023-07-30,age,31,15792,3482,679,356,413,333
1760,2023-07-30,age,32,14904,3307,440,301,317,269
1761,2023-07-30,age,33,15031,3337,356,290,261,186
1762,2023-07-30,age,34,12387,2663,182,245,165,103
1763,2023-07-30,age,35,13526,2965,175,264,152,90
1764,2023-07-30,age,36,14033,3043,104,242,98,82
1765,2023-07-30,age,37,10598,2378,236,281,161,97
1766,2023-07-30,age,38,11648,2427,70,256,57,89
1767,2023-07-30,age,39,10816,2277,59,240,49,81
1768,2023-07-30,age,40,9375,1968,19,196,19,69
1769,2023-07-30,age,41,9470,2021,55,157,32,52
1770,2023-07-30,age,42,8562,1877,31,115,22,41
1771,2023-07-30,age,43,7946,1787,3,75,3,26
1772,2023-07-30,age,44,6779,1476,270,120,97,43
1773,2023-07-30,age,45,7155,1461,241,123,78,43
1774,2023-07-30,age,46,5310,1143,128,143,71,124
1775,2023-07-30,age,47,4518,965,1,81,1,35
1776,2023-07-30,age,48,4075,858,1,64,1,24
1777,2023-07-30,age,49,3897,828,4,74,3,31
1778,2023-07-30,age,50,3717,806,2,68,2,33
1779,2023-07-30,age,51,3644,767,2,55,2,21
1780,2023-07-30,age,52,2310,511,1,45,1,18
1781,2023-07-30,age,53,2504,508,0,37,0,16
1782,2023-07-30,age,54,2214,493,0,40,0,15
1783,2023-07-30,age,55,2216,458,0,27,0,8
1784,2023-07-30,age,56,1855,391,160,18,80,7
1785,2023-07-30,age,57,1174,254,0,15,0,3
1786,2023-07-30,age,58,915,200,0,8,0,4
1787,2023-07-30,age,59,766,178,0,5,0,1
1788,2023-07-30,age,60,1042,240,0,6,0,1
1789,2023-07-30,age,61,675,143,0,17,0,7
1790,2023-07-30,age,62,484,89,0,24,0,10
1791,2023-07-30,age,63,435,90,0,0,0,0
1792,2023-07-30,age,64,480,118,0,0,0,0
1793,2023-07-30,age,65,144,32,0,9,0,3
1794,2023-07-30,age,66,333,74,0,0,0,0
1795,2023-07-30,age,67,138,44,0,16,0,4
1796,2023-07-30,age,68,326,80,0,10,0,4
1797,2023-07-30,age,69,23,5,0,4,0,2
1798,2023-07-30,age,70,228,43,0,0,0,0
1799,2023-07-30,age,71,63,17,0,0,0,0
1800,2023-07-30,age,72,54,6,0,0,0,0
1801,2023-07-30,age,73,105,21,0,0,0,0
1802,2023-07-30,age,74,77,19,0,0,0,0
1803,2023-07-30,age,76,83,12,0,0,0,0
1804,2023-07-30,age,77,112,31,0,0,0,0
1805,2023-07-30,age,78,35,5,0,0,0,0
1806,2023-07-30,age,79,47,16,0,0,0,0
1807,2023-07-30,age,81,30,6,0,0,0,0
1808,2023-07-31,os,Android,401961,87305,7810,8225,6379,6613
1809,2023-07-31,os,iOS,219580,47961,5082,4667,3987,3753
1810,2023-07-31,gender,0,285174,62193,4866,5641,4288,4525
1811,2023-07-31,gender,1,336367,73073,8026,7251,6078,5841
1812,2023-07-31,age,14,8756,1900,241,188,141,77
1813,2023-07-31,age,15,19509,4266,709,524,441,409
1814,2023-07-31,age,16,24312,5334,432,455,330,408
1815,2023-07-31,age,17,30652,6642,350,598,337,553
1816,2023-07-31,age,18,35326,7942,815,684,587,667
1817,2023-07-31,age,19,38160,8269,833,844,771,814
1818,2023-07-31,age,20,37751,8000,1152,719,774,703
1819,2023-07-31,age,21,37132,8075,854,769,818,747
1820,2023-07-31,age,22,34433,7395,1064,725,933,711
1821,2023-07-31,age,23,31901,7015,1187,566,758,554
1822,2023-07-31,age,24,23088,5002,436,504,428,490
1823,2023-07-31,age,25,21009,4642,506,476,491,466
1824,2023-07-31,age,26,20510,4412,478,442,462,433
1825,2023-07-31,age,27,16214,3648,275,303,267,298
1826,2023-07-31,age,28,15433,3300,388,392,374,386
1827,2023-07-31,age,29,15838,3303,313,324,307,313
1828,2023-07-31,age,30,15433,3395,554,435,427,417
1829,2023-07-31,age,31,15278,3370,364,459,351,427
1830,2023-07-31,age,32,13289,2942,346,278,319,251
1831,2023-07-31,age,33,12317,2644,218,239,196,136
1832,2023-07-31,age,34,12896,2785,143,189,131,91
1833,2023-07-31,age,35,12885,2964,147,231,138,83
1834,2023-07-31,age,36,11211,2428,110,252,103,86
1835,2023-07-31,age,37,10121,2218,194,244,134,79
1836,2023-07-31,age,38,10600,2349,14,143,14,56
1837,2023-07-31,age,39,9350,1985,36,193,34,71
1838,2023-07-31,age,40,8342,1857,20,200,19,66
1839,2023-07-31,age,41,8623,1869,17,152,16,56
1840,2023-07-31,age,42,7849,1651,11,97,8,35
1841,2023-07-31,age,43,7181,1617,4,179,4,59
1842,2023-07-31,age,44,6353,1347,284,128,87,51
1843,2023-07-31,age,45,7066,1553,2,99,2,38
1844,2023-07-31,age,46,4852,1017,136,157,76,79
1845,2023-07-31,age,47,4358,975,1,84,1,32
1846,2023-07-31,age,48,4594,1028,0,75,0,27
1847,2023-07-31,age,49,4212,864,1,73,1,27
1848,2023-07-31,age,50,3995,853,2,69,1,30
1849,2023-07-31,age,51,2995,666,4,81,3,25
1850,2023-07-31,age,52,3076,705,0,57,0,19
1851,2023-07-31,age,53,2076,415,0,70,0,24
1852,2023-07-31,age,54,2158,434,251,44,82,18
1853,2023-07-31,age,55,1580,322,0,16,0,8
1854,2023-07-31,age,56,1626,350,0,20,0,5
1855,2023-07-31,age,57,1193,287,0,29,0,11
1856,2023-07-31,age,58,702,146,0,16,0,4
1857,2023-07-31,age,59,1330,299,0,18,0,6
1858,2023-07-31,age,60,922,209,0,0,0,0
1859,2023-07-31,age,61,625,114,0,12,0,6
1860,2023-07-31,age,62,345,75,0,16,0,5
1861,2023-07-31,age,63,284,54,0,7,0,2
1862,2023-07-31,age,64,257,49,0,1,0,1
1863,2023-07-31,age,65,278,53,0,0,0,0
1864,2023-07-31,age,66,272,42,0,13,0,4
1865,2023-07-31,age,67,205,41,0,0,0,0
1866,2023-07-31,age,68,46,10,0,3,0,2
1867,2023-07-31,age,69,84,13,0,0,0,0
1868,2023-07-31,age,70,41,4,0,0,0,0
1869,2023-07-31,age,71,242,48,0,0,0,0
1870,2023-07-31,age,72,132,21,0,0,0,0
1871,2023-07-31,age,73,90,16,0,0,0,0
1872,2023-07-31,age,74,20,3,0,0,0,0
1873,2023-07-31,age,75,14,4,0,0,0,0
1874,2023-07-31,age,77,55,13,0,0,0,0
1875,2023-07-31,age,79,46,12,0,0,0,0
1876,2023-07-31,age,84,18,5,0,0,0,0
1877,2023-08-01,os,Android,512273,111514,8748,8502,7179,7065
1878,2023-08-01,os,iOS,275028,60155,4151,4397,3552,3666
1879,2023-08-01,gender,0,354909,77314,5295,5693,4676,4764
1880,2023-08-01,gender,1,432392,94355,7604,7206,6055,5967
1881,2023-08-01,age,14,11602,2516,71,153,69,82
1882,2023-08-01,age,15,26429,5763,620,474,360,305
1883,2023-08-01,age,16,31596,6833,361,486,305,432
1884,2023-08-01,age,17,36229,7894,465,618,439,588
1885,2023-08-01,age,18,43768,9610,587,665,504,645
1886,2023-08-01,age,19,45527,9990,843,839,803,833
1887,2023-08-01,age,20,51198,11082,1270,772,1034,759
1888,2023-08-01,age,21,47961,10625,1091,751,842,743
1889,2023-08-01,age,22,43727,9624,920,743,838,735
1890,2023-08-01,age,23,36747,7991,785,674,733,666
1891,2023-08-01,age,24,32745,7171,904,543,714,535
1892,2023-08-01,age,25,26985,5800,841,526,715,516
1893,2023-08-01,age,26,24525,5261,382,366,377,357
1894,2023-08-01,age,27,22086,4741,335,348,330,343
1895,2023-08-01,age,28,19804,4528,407,307,360,300
1896,2023-08-01,age,29,20688,4444,343,301,333,296
1897,2023-08-01,age,30,18781,4240,458,392,374,374
1898,2023-08-01,age,31,18371,4065,325,424,309,393
1899,2023-08-01,age,32,19905,4197,469,266,330,208
1900,2023-08-01,age,33,16923,3680,140,227,135,128
1901,2023-08-01,age,34,16099,3483,159,300,147,144
1902,2023-08-01,age,35,15100,3348,118,168,97,85
1903,2023-08-01,age,36,14449,3121,89,234,85,108
1904,2023-08-01,age,37,12635,2757,131,235,101,111
1905,2023-08-01,age,38,13279,2888,42,177,42,94
1906,2023-08-01,age,39,11909,2628,178,197,96,93
1907,2023-08-01,age,40,11462,2485,25,153,21,67
1908,2023-08-01,age,41,9174,2023,23,184,22,91
1909,2023-08-01,age,42,10699,2321,8,146,8,69
1910,2023-08-01,age,43,8571,1829,5,112,5,55
1911,2023-08-01,age,44,7640,1642,296,99,107,44
1912,2023-08-01,age,45,6849,1435,5,134,5,65
1913,2023-08-01,age,46,5770,1273,8,125,8,112
1914,2023-08-01,age,47,4659,1015,186,77,75,37
1915,2023-08-01,age,48,6261,1422,1,76,1,35
1916,2023-08-01,age,49,4506,979,3,65,2,27
1917,2023-08-01,age,50,4039,816,0,45,0,22
1918,2023-08-01,age,51,4053,892,3,106,3,51
1919,2023-08-01,age,52,3218,709,0,53,0,26
1920,2023-08-01,age,53,2589,531,0,56,0,26
1921,2023-08-01,age,54,2698,553,1,64,1,28
1922,2023-08-01,age,55,2766,629,1,71,1,26
1923,2023-08-01,age,56,2248,475,0,25,0,13
1924,2023-08-01,age,57,1638,406,0,11,0,7
1925,2023-08-01,age,58,1523,358,0,33,0,13
1926,2023-08-01,age,59,1589,342,0,10,0,5
1927,2023-08-01,age,60,952,189,0,19,0,10
1928,2023-08-01,age,61,1003,199,0,25,0,11
1929,2023-08-01,age,62,677,122,0,19,0,14
1930,2023-08-01,age,63,580,113,0,3,0,2
1931,2023-08-01,age,64,620,110,0,2,0,2
1932,2023-08-01,age,65,104,23,0,0,0,0
1933,2023-08-01,age,66,636,134,0,0,0,0
1934,2023-08-01,age,67,273,67,0,0,0,0
1935,2023-08-01,age,68,404,74,0,0,0,0
1936,2023-08-01,age,69,92,29,0,0,0,0
1937,2023-08-01,age,70,219,44,0,0,0,0
1938,2023-08-01,age,71,132,22,0,0,0,0
1939,2023-08-01,age,72,245,64,0,0,0,0
1940,2023-08-01,age,73,21,4,0,0,0,0
1941,2023-08-01,age,74,133,29,0,0,0,0
1942,2023-08-01,age,75,19,4,0,0,0,0
1943,2023-08-01,age,76,18,2,0,0,0,0
1944,2023-08-01,age,79,59,12,0,0,0,0
1945,2023-08-01,age,80,55,6,0,0,0,0
1946,2023-08-01,age,84,23,3,0,0,0,0
1947,2023-08-01,age,87,16,4,0,0,0,0
1948,2023-08-02,os,Android,530598,115437,8057,8212,6390,6408
1949,2023-08-02,os,iOS,286135,62121,4829,4674,3570,3552
1950,2023-08-02,gender,0,361065,78458,5717,5869,4626,4556
1951,2023-08-02,gender,1,455668,99100,7169,7017,5334,5404
1952,2023-08-02,age,14,11190,2354,223,146,114,55
1953,2023-08-02,age,15,25682,5588,167,390,151,188
1954,2023-08-02,age,16,34704,7494,484,469,366,393
1955,2023-08-02,age,17,37013,8114,667,504,443,461
1956,2023-08-02,age,18,45752,10111,474,715,443,683
1957,2023-08-02,age,19,48041,10490,1000,788,678,763
1958,2023-08-02,age,20,50241,10928,929,750,822,725
1959,2023-08-02,age,21,53724,11612,746,778,710,758
1960,2023-08-02,age,22,43829,9356,853,707,828,688
1961,2023-08-02,age,23,40716,8723,525,548,511,540
1962,2023-08-02,age,24,35829,7742,709,652,682,633
1963,2023-08-02,age,25,28745,6434,1361,522,825,518
1964,2023-08-02,age,26,24664,5519,312,331,306,325
1965,2023-08-02,age,27,24518,5377,375,393,366,380
1966,2023-08-02,age,28,19516,4371,216,234,196,226
1967,2023-08-02,age,29,21326,4627,341,357,323,339
1968,2023-08-02,age,30,19314,4186,527,386,417,370
1969,2023-08-02,age,31,18273,3938,293,257,272,234
1970,2023-08-02,age,32,17644,3819,344,284,278,235
1971,2023-08-02,age,33,18077,3921,132,226,125,120
1972,2023-08-02,age,34,15761,3404,117,213,109,94
1973,2023-08-02,age,35,15542,3420,108,301,96,95
1974,2023-08-02,age,36,16724,3626,427,190,167,70
1975,2023-08-02,age,37,12546,2766,384,239,180,80
1976,2023-08-02,age,38,13334,2854,78,265,67,93
1977,2023-08-02,age,39,12875,2781,49,210,48,77
1978,2023-08-02,age,40,11579,2494,308,232,129,82
1979,2023-08-02,age,41,10603,2323,28,221,27,83
1980,2023-08-02,age,42,10503,2249,18,168,18,55
1981,2023-08-02,age,43,8452,1837,13,165,9,51
1982,2023-08-02,age,44,8089,1833,17,127,15,48
1983,2023-08-02,age,45,7810,1607,1,150,1,54
1984,2023-08-02,age,46,5994,1296,18,163,13,145
1985,2023-08-02,age,47,5928,1218,1,82,1,27
1986,2023-08-02,age,48,5365,1144,4,60,3,21
1987,2023-08-02,age,49,5097,1144,0,97,0,40
1988,2023-08-02,age,50,4602,1010,2,57,2,23
1989,2023-08-02,age,51,4127,914,1,90,1,33
1990,2023-08-02,age,52,3537,780,313,69,112,28
1991,2023-08-02,age,53,3032,631,321,55,106,21
1992,2023-08-02,age,54,2643,566,0,75,0,24
1993,2023-08-02,age,55,2460,533,0,25,0,8
1994,2023-08-02,age,56,1912,389,0,20,0,11
1995,2023-08-02,age,57,1067,234,0,8,0,3
1996,2023-08-02,age,58,1247,278,0,51,0,17
1997,2023-08-02,age,59,1168,228,0,16,0,5
1998,2023-08-02,age,60,1367,328,0,31,0,9
1999,2023-08-02,age,61,711,136,0,2,0,2
2000,2023-08-02,age,62,921,194,0,17,0,10
2001,2023-08-02,age,63,391,80,0,2,0,1
2002,2023-08-02,age,64,532,94,0,5,0,2
2003,2023-08-02,age,65,280,55,0,0,0,0
2004,2023-08-02,age,66,462,120,0,5,0,2
2005,2023-08-02,age,67,273,75,0,4,0,2
2006,2023-08-02,age,68,358,71,0,0,0,0
2007,2023-08-02,age,69,158,33,0,0,0,0
2008,2023-08-02,age,70,53,12,0,5,0,2
2009,2023-08-02,age,71,23,8,0,12,0,4
2010,2023-08-02,age,72,98,14,0,8,0,2
2011,2023-08-02,age,73,18,1,0,0,0,0
2012,2023-08-02,age,74,16,1,0,9,0,2
2013,2023-08-02,age,76,120,26,0,0,0,0
2014,2023-08-02,age,77,18,3,0,0,0,0
2015,2023-08-02,age,78,41,12,0,0,0,0
2016,2023-08-02,age,79,17,6,0,0,0,0
2017,2023-08-02,age,87,81,26,0,0,0,0
2018,2023-08-03,os,Android,616684,137603,8231,8380,6276,6489
2019,2023-08-03,os,iOS,323433,72711,4670,4521,3653,3440
2020,2023-08-03,gender,0,421372,94276,5174,5852,4431,4541
2021,2023-08-03,gender,1,518745,116038,7727,7049,5498,5388
2022,2023-08-03,age,14,13024,2897,52,207,50,82
2023,2023-08-03,age,15,30062,6655,237,391,186,166
2024,2023-08-03,age,16,38477,8583,454,510,322,429
2025,2023-08-03,age,17,41838,9311,328,605,306,574
2026,2023-08-03,age,18,51175,11480,1269,680,714,657
2027,2023-08-03,age,19,56944,12895,613,725,584,702
2028,2023-08-03,age,20,57100,12962,1041,792,881,776
2029,2023-08-03,age,21,55270,12395,838,836,795,810
2030,2023-08-03,age,22,53092,11888,1812,777,1096,755
2031,2023-08-03,age,23,48195,10720,637,548,617,537
2032,2023-08-03,age,24,37711,8466,530,520,513,509
2033,2023-08-03,age,25,34489,7681,532,459,518,450
2034,2023-08-03,age,26,30636,6601,338,374,323,363
2035,2023-08-03,age,27,24079,5426,606,402,444,390
2036,2023-08-03,age,28,25067,5597,557,277,446,265
2037,2023-08-03,age,29,23310,5310,340,378,317,361
2038,2023-08-03,age,30,22458,5137,268,308,248,288
2039,2023-08-03,age,31,20368,4694,240,291,213,264
2040,2023-08-03,age,32,22282,4933,595,311,346,240
2041,2023-08-03,age,33,19680,4368,177,275,161,113
2042,2023-08-03,age,34,19580,4461,383,313,210,116
2043,2023-08-03,age,35,20584,4553,122,227,120,92
2044,2023-08-03,age,36,17035,3737,103,235,83,78
2045,2023-08-03,age,37,15605,3494,284,238,167,83
2046,2023-08-03,age,38,17267,3861,77,218,62,79
2047,2023-08-03,age,39,14604,3317,403,196,149,69
2048,2023-08-03,age,40,13193,2759,10,176,10,68
2049,2023-08-03,age,41,12064,2778,9,234,9,78
2050,2023-08-03,age,42,12503,2713,12,142,10,51
2051,2023-08-03,age,43,10490,2302,4,104,4,39
2052,2023-08-03,age,44,10026,2201,7,109,5,33
2053,2023-08-03,age,45,8427,1907,6,127,6,40
